circuito,stagione,gara,condizione,pilota,giro,pit_lane_time,delta_inlap,delta_outlap,pit_loss
catalunya,2022,2022-r6,DRY,ALO,53,25.4020,3.9200,21.3815,25.3015
catalunya,2022,2022-r6,DRY,BOT,14,22.9720,4.1160,19.5315,23.6475
catalunya,2022,2022-r6,DRY,BOT,34,22.5260,3.6255,18.8735,22.4990
catalunya,2022,2022-r6,DRY,GAS,10,21.8860,5.5790,17.4315,23.0105
catalunya,2022,2022-r6,DRY,GAS,29,27.9240,4.1540,23.9700,28.1240
catalunya,2022,2022-r6,DRY,GAS,46,21.9160,4.6240,19.2680,23.8920
catalunya,2022,2022-r6,DRY,HAM,22,22.0520,5.2710,18.5415,23.8125
catalunya,2022,2022-r6,DRY,HAM,48,22.2240,3.6390,18.1445,21.7835
catalunya,2022,2022-r6,DRY,LAT,12,23.2700,3.6560,19.2275,22.8835
catalunya,2022,2022-r6,DRY,LAT,26,22.3020,3.7385,18.8855,22.6240
catalunya,2022,2022-r6,DRY,LAT,50,22.7570,4.0895,21.0710,25.1605
catalunya,2022,2022-r6,DRY,LEC,21,21.7390,4.8790,18.4840,23.3630
catalunya,2022,2022-r6,DRY,MAG,29,23.8390,8.9715,22.3835,31.3550
catalunya,2022,2022-r6,DRY,MSC,12,23.5720,4.4350,19.4280,23.8630
catalunya,2022,2022-r6,DRY,MSC,30,23.0990,4.2495,19.1155,23.3650
catalunya,2022,2022-r6,DRY,NOR,12,21.9290,2.7865,17.6855,20.4720
catalunya,2022,2022-r6,DRY,NOR,33,23.2850,3.3470,21.1380,24.4850
catalunya,2022,2022-r6,DRY,NOR,51,22.1330,3.3410,18.9635,22.3045
catalunya,2022,2022-r6,DRY,OCO,13,22.1060,3.9610,18.0370,21.9980
catalunya,2022,2022-r6,DRY,OCO,35,22.9030,3.9425,18.9155,22.8580
catalunya,2022,2022-r6,DRY,OCO,52,22.0400,4.4390,18.0825,22.5215
catalunya,2022,2022-r6,DRY,PER,17,22.0160,3.5520,18.1405,21.6925
catalunya,2022,2022-r6,DRY,PER,37,21.5920,4.0840,17.5800,21.6640
catalunya,2022,2022-r6,DRY,PER,53,21.6780,3.7840,20.1015,23.8855
catalunya,2022,2022-r6,DRY,RIC,11,22.1180,5.6670,18.4365,24.1035
catalunya,2022,2022-r6,DRY,RIC,31,22.3900,4.0025,18.9280,22.9305
catalunya,2022,2022-r6,DRY,RIC,48,22.1340,3.6230,19.7760,23.3990
catalunya,2022,2022-r6,DRY,RUS,13,22.0290,3.7350,17.2995,21.0345
catalunya,2022,2022-r6,DRY,RUS,36,22.0210,4.0070,17.2920,21.2990
catalunya,2022,2022-r6,DRY,RUS,51,22.8210,3.4190,18.0885,21.5075
catalunya,2022,2022-r6,DRY,SAI,10,22.2600,6.2770,17.7930,24.0700
catalunya,2022,2022-r6,DRY,SAI,31,21.8420,3.9720,19.1790,23.1510
catalunya,2022,2022-r6,DRY,SAI,45,22.2090,4.6970,18.3720,23.0690
catalunya,2022,2022-r6,DRY,STR,14,22.8580,3.6760,20.2475,23.9235
catalunya,2022,2022-r6,DRY,STR,27,23.3980,16.0290,21.3890,37.4180
catalunya,2022,2022-r6,DRY,STR,46,23.7990,4.3810,19.6555,24.0365
catalunya,2022,2022-r6,DRY,TSU,11,23.0710,3.6750,19.4215,23.0965
catalunya,2022,2022-r6,DRY,TSU,32,22.7810,3.9020,18.9585,22.8605
catalunya,2022,2022-r6,DRY,TSU,52,22.3370,4.5370,18.3615,22.8985
catalunya,2022,2022-r6,DRY,VER,13,22.1900,4.4420,17.1435,21.5855
catalunya,2022,2022-r6,DRY,VER,28,21.9690,3.9880,16.9795,20.9675
catalunya,2022,2022-r6,DRY,VER,44,22.0210,3.9495,18.1245,22.0740
catalunya,2022,2022-r6,DRY,VET,21,22.4690,4.0760,18.7180,22.7940
catalunya,2022,2022-r6,DRY,VET,42,22.4750,4.2050,19.1625,23.3675
catalunya,2022,2022-r6,DRY,ZHO,10,23.1420,4.4730,18.1430,22.6160
catalunya,2023,2023-r7,DRY,ALB,16,23.3270,4.5740,21.4285,26.0025
catalunya,2023,2023-r7,DRY,ALB,37,23.5310,5.2120,19.3305,24.5425
catalunya,2023,2023-r7,DRY,ALO,19,22.2340,3.6430,18.1335,21.7765
catalunya,2023,2023-r7,DRY,ALO,44,22.9060,3.5350,20.4800,24.0150
catalunya,2023,2023-r7,DRY,BOT,39,24.0620,5.9935,22.7200,28.7135
catalunya,2023,2023-r7,DRY,DEV,9,22.4990,3.2690,19.4120,22.6810
catalunya,2023,2023-r7,DRY,DEV,38,22.0160,3.4300,19.1450,22.5750
catalunya,2023,2023-r7,DRY,GAS,19,23.3440,4.7340,20.5715,25.3055
catalunya,2023,2023-r7,DRY,GAS,39,23.6400,3.6975,21.4645,25.1620
catalunya,2023,2023-r7,DRY,HAM,24,22.5770,4.0085,19.9055,23.9140
catalunya,2023,2023-r7,DRY,HAM,50,22.7180,3.5080,20.6185,24.1265
catalunya,2023,2023-r7,DRY,HUL,8,22.5310,4.9920,18.6205,23.6125
catalunya,2023,2023-r7,DRY,HUL,26,23.2030,3.5350,20.8705,24.4055
catalunya,2023,2023-r7,DRY,HUL,43,24.4840,5.1570,21.9095,27.0665
catalunya,2023,2023-r7,DRY,LEC,16,21.8280,4.5955,19.1175,23.7130
catalunya,2023,2023-r7,DRY,LEC,41,23.0310,3.3120,20.7165,24.0285
catalunya,2023,2023-r7,DRY,MAG,10,22.0780,4.6855,18.9050,23.5905
catalunya,2023,2023-r7,DRY,MAG,24,24.6720,4.7700,22.3970,27.1670
catalunya,2023,2023-r7,DRY,MAG,42,22.2660,6.0165,19.7075,25.7240
catalunya,2023,2023-r7,DRY,NOR,22,22.7960,3.9060,20.5085,24.4145
catalunya,2023,2023-r7,DRY,NOR,50,22.0310,3.8680,20.0005,23.8685
catalunya,2023,2023-r7,DRY,OCO,13,22.1560,4.0750,18.3885,22.4635
catalunya,2023,2023-r7,DRY,OCO,35,24.0930,3.8185,21.1545,24.9730
catalunya,2023,2023-r7,DRY,PER,27,21.7180,4.0620,19.0460,23.1080
catalunya,2023,2023-r7,DRY,PER,50,21.3900,3.7920,18.2665,22.0585
catalunya,2023,2023-r7,DRY,PIA,17,22.3750,3.3580,20.0755,23.4335
catalunya,2023,2023-r7,DRY,PIA,39,22.8120,3.4725,20.0460,23.5185
catalunya,2023,2023-r7,DRY,RUS,25,22.2500,3.7770,19.3625,23.1395
catalunya,2023,2023-r7,DRY,RUS,45,22.0460,3.5645,18.9610,22.5255
catalunya,2023,2023-r7,DRY,SAI,15,22.2810,4.1660,19.0060,23.1720
catalunya,2023,2023-r7,DRY,SAI,41,22.4050,3.9865,19.8690,23.8555
catalunya,2023,2023-r7,DRY,SAR,17,22.8430,4.6290,20.8415,25.4705
catalunya,2023,2023-r7,DRY,SAR,36,23.9210,3.8580,22.3555,26.2135
catalunya,2023,2023-r7,DRY,STR,14,22.2970,4.5460,19.3790,23.9250
catalunya,2023,2023-r7,DRY,STR,34,23.3900,4.6900,20.2630,24.9530
catalunya,2023,2023-r7,DRY,TSU,10,22.1250,3.4390,20.3040,23.7430
catalunya,2023,2023-r7,DRY,TSU,34,22.0470,4.0660,17.7365,21.8025
catalunya,2023,2023-r7,DRY,VER,26,22.2660,3.5610,19.5090,23.0700
catalunya,2023,2023-r7,DRY,VER,52,22.3590,3.8480,19.8415,23.6895
catalunya,2023,2023-r7,DRY,ZHO,9,23.4060,4.6490,20.5505,25.1995
catalunya,2023,2023-r7,DRY,ZHO,36,22.7960,3.5680,20.8325,24.4005
catalunya,2024,2024-r10,DRY,ALB,18,23.1830,4.2915,19.8340,24.1255
catalunya,2024,2024-r10,DRY,ALB,43,21.7830,4.5090,16.4705,20.9795
catalunya,2024,2024-r10,DRY,ALO,19,21.8910,2.9450,18.0985,21.0435
catalunya,2024,2024-r10,DRY,ALO,45,22.4660,2.9060,19.5850,22.4910
catalunya,2024,2024-r10,DRY,BOT,11,22.7470,3.0280,18.6600,21.6880
catalunya,2024,2024-r10,DRY,BOT,28,23.0820,3.9650,19.1045,23.0695
catalunya,2024,2024-r10,DRY,GAS,14,26.1000,4.0090,22.3565,26.3655
catalunya,2024,2024-r10,DRY,GAS,38,21.6150,4.6195,18.0165,22.6360
catalunya,2024,2024-r10,DRY,HAM,16,21.9700,3.7510,18.5230,22.2740
catalunya,2024,2024-r10,DRY,HAM,43,21.2760,4.1410,17.7085,21.8495
catalunya,2024,2024-r10,DRY,HUL,12,22.6460,5.6305,19.4835,25.1140
catalunya,2024,2024-r10,DRY,HUL,38,22.5440,3.3865,19.2150,22.6015
catalunya,2024,2024-r10,DRY,LEC,24,22.2760,4.0860,19.1095,23.1955
catalunya,2024,2024-r10,DRY,LEC,47,21.5890,4.0990,19.3815,23.4805
catalunya,2024,2024-r10,DRY,MAG,10,23.3860,3.6710,19.2395,22.9105
catalunya,2024,2024-r10,DRY,MAG,29,28.7540,3.7860,27.4610,31.2470
catalunya,2024,2024-r10,DRY,NOR,23,21.4420,4.1290,18.0970,22.2260
catalunya,2024,2024-r10,DRY,NOR,47,22.6280,3.5080,19.6105,23.1185
catalunya,2024,2024-r10,DRY,OCO,13,21.8590,4.9310,18.1285,23.0595
catalunya,2024,2024-r10,DRY,OCO,37,22.0020,4.1465,17.8750,22.0215
catalunya,2024,2024-r10,DRY,PER,13,22.1850,3.8520,18.8745,22.7265
catalunya,2024,2024-r10,DRY,PER,31,21.3550,4.6790,17.3650,22.0440
catalunya,2024,2024-r10,DRY,PER,49,21.4370,3.8065,18.6585,22.4650
catalunya,2024,2024-r10,DRY,PIA,21,22.1440,5.5340,19.2530,24.7870
catalunya,2024,2024-r10,DRY,PIA,46,22.5110,4.2310,19.6000,23.8310
catalunya,2024,2024-r10,DRY,RIC,16,22.2530,3.8275,18.8135,22.6410
catalunya,2024,2024-r10,DRY,RIC,42,22.1400,3.6285,20.3835,24.0120
catalunya,2024,2024-r10,DRY,RUS,15,24.9250,4.1960,20.4845,24.6805
catalunya,2024,2024-r10,DRY,RUS,36,22.7730,4.1940,20.3780,24.5720
catalunya,2024,2024-r10,DRY,SAI,15,22.3100,4.2640,17.7315,21.9955
catalunya,2024,2024-r10,DRY,SAI,36,22.1330,3.5020,19.7075,23.2095
catalunya,2024,2024-r10,DRY,SAR,14,22.4140,3.5090,18.3910,21.9000
catalunya,2024,2024-r10,DRY,SAR,34,22.4350,3.4475,20.2570,23.7045
catalunya,2024,2024-r10,DRY,STR,17,21.7920,4.7680,18.1245,22.8925
catalunya,2024,2024-r10,DRY,STR,37,23.3940,3.9325,20.2870,24.2195
catalunya,2024,2024-r10,DRY,TSU,9,22.0030,3.0470,17.1555,20.2025
catalunya,2024,2024-r10,DRY,TSU,27,22.0680,3.8115,19.6980,23.5095
catalunya,2024,2024-r10,DRY,TSU,44,22.5480,5.7330,19.8145,25.5475
catalunya,2024,2024-r10,DRY,VER,17,21.5930,3.9030,17.8030,21.7060
catalunya,2024,2024-r10,DRY,VER,44,22.3810,3.5910,18.9270,22.5180
catalunya,2024,2024-r10,DRY,ZHO,9,22.4650,3.3190,17.8360,21.1550
catalunya,2024,2024-r10,DRY,ZHO,41,24.2450,4.2485,22.6720,26.9205
catalunya,2025,2025-r9,DRY,ALB,6,30.7930,3.7230,26.8630,30.5860
catalunya,2025,2025-r9,DRY,ALO,15,23.1550,5.5370,19.3455,24.8825
catalunya,2025,2025-r9,DRY,ALO,42,22.3530,3.8780,18.8740,22.7520
catalunya,2025,2025-r9,DRY,ANT,21,22.3580,4.8460,18.8510,23.6970
catalunya,2025,2025-r9,DRY,BEA,8,21.9410,3.7205,15.6480,19.3685
catalunya,2025,2025-r9,DRY,BEA,35,22.0900,5.0060,17.8245,22.8305
catalunya,2025,2025-r9,DRY,BOR,19,22.0850,4.6000,20.1205,24.7205
catalunya,2025,2025-r9,DRY,BOR,49,22.9660,3.0330,18.6460,21.6790
catalunya,2025,2025-r9,DRY,COL,14,22.5360,3.6625,17.1420,20.8045
catalunya,2025,2025-r9,DRY,COL,39,22.1970,3.7650,18.6390,22.4040
catalunya,2025,2025-r9,DRY,GAS,10,22.1480,3.6215,16.7740,20.3955
catalunya,2025,2025-r9,DRY,GAS,31,22.1230,4.0720,18.0970,22.1690
catalunya,2025,2025-r9,DRY,HAD,19,21.8860,4.1360,17.7675,21.9035
catalunya,2025,2025-r9,DRY,HAD,48,22.1690,3.3440,18.5525,21.8965
catalunya,2025,2025-r9,DRY,HAM,16,22.0010,4.1200,18.9285,23.0485
catalunya,2025,2025-r9,DRY,HAM,46,24.3910,4.5875,21.3170,25.9045
catalunya,2025,2025-r9,DRY,HUL,9,22.3140,3.7130,16.6990,20.4120
catalunya,2025,2025-r9,DRY,HUL,45,21.9190,3.9520,18.4000,22.3520
catalunya,2025,2025-r9,DRY,LAW,18,21.9460,4.9920,18.5110,23.5030
catalunya,2025,2025-r9,DRY,LAW,44,21.9710,3.3245,19.7445,23.0690
catalunya,2025,2025-r9,DRY,LEC,17,24.5880,3.7850,18.8250,22.6100
catalunya,2025,2025-r9,DRY,LEC,40,21.7980,5.6680,19.2265,24.8945
catalunya,2025,2025-r9,DRY,NOR,21,22.5110,4.7150,19.2090,23.9240
catalunya,2025,2025-r9,DRY,NOR,48,21.8730,4.0820,18.0700,22.1520
catalunya,2025,2025-r9,DRY,OCO,20,22.6730,5.2535,19.0720,24.3255
catalunya,2025,2025-r9,DRY,OCO,43,22.4800,4.0880,18.2720,22.3600
catalunya,2025,2025-r9,DRY,PIA,22,21.7260,4.4430,18.7975,23.2405
catalunya,2025,2025-r9,DRY,PIA,49,21.9080,3.2770,19.4075,22.6845
catalunya,2025,2025-r9,DRY,RUS,20,21.9240,4.5005,17.4090,21.9095
catalunya,2025,2025-r9,DRY,RUS,41,21.7710,4.1570,16.0875,20.2445
catalunya,2025,2025-r9,DRY,SAI,9,30.5500,3.4060,27.0365,30.4425
catalunya,2025,2025-r9,DRY,SAI,34,22.2120,5.0450,18.4925,23.5375
catalunya,2025,2025-r9,DRY,TSU,8,21.8550,4.1120,17.8685,21.9805
catalunya,2025,2025-r9,DRY,TSU,24,22.1430,4.1100,18.2735,22.3835
catalunya,2025,2025-r9,DRY,TSU,44,21.8100,6.4300,18.9045,25.3345
catalunya,2025,2025-r9,DRY,VER,13,21.8010,5.0110,17.4920,22.5030
catalunya,2025,2025-r9,DRY,VER,29,22.0640,4.5245,17.6880,22.2125
catalunya,2025,2025-r9,DRY,VER,47,21.8040,4.0115,17.5755,21.5870
catalunya,2026,2026-r7,DRY,ALB,13,23.9570,4.2650,21.2090,25.4740
catalunya,2026,2026-r7,DRY,ALO,21,22.2030,6.4480,19.4470,25.8950
catalunya,2026,2026-r7,DRY,ANT,14,21.9060,3.8065,18.9570,22.7635
catalunya,2026,2026-r7,DRY,BEA,18,23.0350,5.0860,20.3710,25.4570
catalunya,2026,2026-r7,DRY,BOR,15,22.7860,3.5050,21.0840,24.5890
catalunya,2026,2026-r7,DRY,BOR,33,22.2450,5.4285,20.1145,25.5430
catalunya,2026,2026-r7,DRY,BOR,53,25.9830,4.4370,23.5785,28.0155
catalunya,2026,2026-r7,DRY,COL,12,23.0070,4.1885,20.0495,24.2380
catalunya,2026,2026-r7,DRY,COL,34,22.1680,4.2080,19.0920,23.3000
catalunya,2026,2026-r7,DRY,GAS,14,22.7600,3.9860,19.4245,23.4105
catalunya,2026,2026-r7,DRY,HAD,15,22.4060,3.5030,19.7325,23.2355
catalunya,2026,2026-r7,DRY,HAD,32,22.5470,4.4660,18.9345,23.4005
catalunya,2026,2026-r7,DRY,HAM,11,22.4000,4.9380,18.8070,23.7450
catalunya,2026,2026-r7,DRY,HAM,27,22.5660,4.4830,19.0670,23.5500
catalunya,2026,2026-r7,DRY,HUL,13,22.8330,4.8050,20.1150,24.9200
catalunya,2026,2026-r7,DRY,LAW,11,25.8630,4.2850,22.3905,26.6755
catalunya,2026,2026-r7,DRY,LAW,35,23.1540,4.3540,19.0860,23.4400
catalunya,2026,2026-r7,DRY,LEC,16,22.1950,4.3795,20.1050,24.4845
catalunya,2026,2026-r7,DRY,LIN,22,22.4340,4.3925,20.7005,25.0930
catalunya,2026,2026-r7,DRY,LIN,37,23.9700,2.9870,20.1915,23.1785
catalunya,2026,2026-r7,DRY,NOR,13,21.8200,4.5270,18.6255,23.1525
catalunya,2026,2026-r7,DRY,NOR,35,21.9920,4.8455,18.8500,23.6955
catalunya,2026,2026-r7,DRY,OCO,13,23.2840,5.2730,20.2475,25.5205
catalunya,2026,2026-r7,DRY,OCO,34,26.4800,5.7550,23.3625,29.1175
catalunya,2026,2026-r7,DRY,PER,12,24.8540,5.2950,21.5715,26.8665
catalunya,2026,2026-r7,DRY,PER,31,24.4290,5.4720,20.6425,26.1145
catalunya,2026,2026-r7,DRY,PIA,14,21.8600,4.7580,20.4755,25.2335
catalunya,2026,2026-r7,DRY,PIA,36,22.6340,3.9950,20.2740,24.2690
catalunya,2026,2026-r7,DRY,RUS,12,22.1690,4.8740,19.0930,23.9670
catalunya,2026,2026-r7,DRY,RUS,36,21.7640,4.8935,18.6880,23.5815
catalunya,2026,2026-r7,DRY,SAI,14,22.9170,4.2260,20.6475,24.8735
catalunya,2026,2026-r7,DRY,SAI,30,22.6920,3.9600,20.8280,24.7880
catalunya,2026,2026-r7,DRY,SAI,55,22.6780,4.8760,21.5390,26.4150
catalunya,2026,2026-r7,DRY,VER,12,22.1300,5.1160,19.0395,24.1555
catalunya,2026,2026-r7,DRY,VER,29,24.2000,4.4310,20.8815,25.3125
spielberg,2018,2018-r9,DRY,ERI,45,21.5170,3.1340,17.1155,20.2495
spielberg,2018,2018-r9,DRY,HAM,25,21.1430,3.2780,16.7350,20.0130
spielberg,2018,2018-r9,DRY,MAG,28,22.0490,3.1520,17.3680,20.5200
spielberg,2018,2018-r9,DRY,PER,27,22.8460,2.5975,17.7405,20.3380
spielberg,2018,2018-r9,DRY,RIC,38,21.2680,5.9540,17.5250,23.4790
spielberg,2018,2018-r9,DRY,SAI,34,26.3330,6.1230,22.2260,28.3490
spielberg,2018,2018-r9,DRY,SIR,24,22.9230,2.7190,19.0505,21.7695
spielberg,2018,2018-r9,DRY,VAN,40,22.5180,4.9600,18.9105,23.8705
spielberg,2019,2019-r9,DRY,ALB,35,21.2470,4.3740,17.1965,21.5705
spielberg,2019,2019-r9,DRY,BOT,21,22.5580,3.0280,17.2200,20.2480
spielberg,2019,2019-r9,DRY,GAS,25,22.2920,2.7600,18.4300,21.1900
spielberg,2019,2019-r9,DRY,GIO,24,21.6680,3.4510,16.8545,20.3055
spielberg,2019,2019-r9,DRY,GRO,34,22.3860,3.4825,20.2680,23.7505
spielberg,2019,2019-r9,DRY,HAM,30,30.0920,3.9495,25.6035,29.5530
spielberg,2019,2019-r9,DRY,HUL,26,20.7950,2.5690,17.0555,19.6245
spielberg,2019,2019-r9,DRY,KUB,19,21.5440,3.5850,15.4750,19.0600
spielberg,2019,2019-r9,DRY,KVY,32,24.8510,2.7510,21.7560,24.5070
spielberg,2019,2019-r9,DRY,LEC,22,21.8870,3.0920,18.1640,21.2560
spielberg,2019,2019-r9,DRY,MAG,62,22.4790,5.6020,17.6240,23.2260
spielberg,2019,2019-r9,DRY,NOR,25,21.5590,4.2730,17.8255,22.0985
spielberg,2019,2019-r9,DRY,PER,28,22.3860,3.2855,17.6515,20.9370
spielberg,2019,2019-r9,DRY,RAI,23,21.7150,3.1460,17.5395,20.6855
spielberg,2019,2019-r9,DRY,RIC,46,22.2930,3.4775,19.1210,22.5985
spielberg,2019,2019-r9,DRY,RUS,27,22.7600,2.2590,18.0835,20.3425
spielberg,2019,2019-r9,DRY,SAI,41,21.2630,3.8880,16.9980,20.8860
spielberg,2019,2019-r9,DRY,STR,25,21.9960,3.4470,17.4510,20.8980
spielberg,2019,2019-r9,DRY,VER,31,21.1220,3.2330,16.8080,20.0410
spielberg,2019,2019-r9,DRY,VET,21,25.2570,3.2755,21.5170,24.7925
spielberg,2019,2019-r9,DRY,VET,50,22.2610,4.2630,17.5815,21.8445
spielberg,2020,2020-r2,DRY,ALB,35,20.2010,3.2295,18.9360,22.1655
spielberg,2020,2020-r2,DRY,BOT,34,21.3770,4.0360,17.4340,21.4700
spielberg,2020,2020-r2,DRY,GAS,24,21.9470,3.4860,17.7895,21.2755
spielberg,2020,2020-r2,DRY,GAS,49,22.3000,3.8570,18.2635,22.1205
spielberg,2020,2020-r2,DRY,GIO,39,21.6880,3.2945,18.1930,21.4875
spielberg,2020,2020-r2,DRY,GRO,37,22.4430,3.8050,19.2540,23.0590
spielberg,2020,2020-r2,DRY,HAM,27,21.6260,3.2740,17.6090,20.8830
spielberg,2020,2020-r2,DRY,KVY,36,22.2180,2.7170,18.1065,20.8235
spielberg,2020,2020-r2,DRY,LAT,32,22.7680,3.5325,17.1435,20.6760
spielberg,2020,2020-r2,DRY,MAG,31,21.9970,3.0745,18.1130,21.1875
spielberg,2020,2020-r2,DRY,NOR,39,22.4720,3.1915,19.6095,22.8010
spielberg,2020,2020-r2,DRY,PER,38,22.7550,2.2860,18.3735,20.6595
spielberg,2020,2020-r2,DRY,RAI,44,21.4670,3.5360,17.0920,20.6280
spielberg,2020,2020-r2,DRY,RIC,37,21.6280,2.5670,17.3900,19.9570
spielberg,2020,2020-r2,DRY,RUS,34,22.2870,3.1490,17.3715,20.5205
spielberg,2020,2020-r2,DRY,SAI,32,25.9560,3.2000,21.3590,24.5590
spielberg,2020,2020-r2,DRY,STR,33,21.8520,2.7835,17.0180,19.8015
spielberg,2020,2020-r2,DRY,VER,24,20.9480,3.3660,16.5060,19.8720
spielberg,2021,2021-r8,DRY,ALO,27,21.1080,3.4570,16.9660,20.4230
spielberg,2021,2021-r8,DRY,BOT,27,21.7460,2.1160,17.5220,19.6380
spielberg,2021,2021-r8,DRY,GIO,23,21.1990,3.3440,17.3745,20.7185
spielberg,2021,2021-r8,DRY,HAM,28,21.2110,3.6165,16.8775,20.4940
spielberg,2021,2021-r8,DRY,LAT,25,21.9850,3.4535,15.8440,19.2975
spielberg,2021,2021-r8,DRY,LEC,37,21.8890,3.0915,17.1965,20.2880
spielberg,2021,2021-r8,DRY,MAZ,21,22.7600,3.5720,19.8895,23.4615
spielberg,2021,2021-r8,DRY,MSC,33,22.4180,2.3900,19.1615,21.5515
spielberg,2021,2021-r8,DRY,NOR,31,21.9310,3.7370,19.2820,23.0190
spielberg,2021,2021-r8,DRY,OCO,36,21.2220,2.7400,16.6360,19.3760
spielberg,2021,2021-r8,DRY,PER,26,22.9820,4.5915,18.6440,23.2355
spielberg,2021,2021-r8,DRY,PER,54,20.9720,4.0525,16.3560,20.4085
spielberg,2021,2021-r8,DRY,RAI,36,21.2680,3.1025,17.0655,20.1680
spielberg,2021,2021-r8,DRY,RIC,41,21.5140,2.8040,18.6015,21.4055
spielberg,2021,2021-r8,DRY,SAI,41,21.1900,2.7180,17.1965,19.9145
spielberg,2021,2021-r8,DRY,STR,28,20.9160,3.0170,16.2890,19.3060
spielberg,2021,2021-r8,DRY,TSU,26,21.2080,2.9755,16.3935,19.3690
spielberg,2021,2021-r8,DRY,VER,29,20.9030,3.6020,16.8645,20.4665
spielberg,2021,2021-r8,DRY,VET,27,21.2380,2.8210,16.4845,19.3055
spielberg,2021,2021-r9,DRY,ALO,32,22.6800,2.9890,17.9670,20.9560
spielberg,2021,2021-r9,DRY,BOT,30,21.0630,3.6515,17.7285,21.3800
spielberg,2021,2021-r9,DRY,GAS,13,22.5600,3.5190,17.5470,21.0660
spielberg,2021,2021-r9,DRY,GAS,45,20.8300,3.4410,16.4640,19.9050
spielberg,2021,2021-r9,DRY,GIO,29,27.1360,3.1110,23.3230,26.4340
spielberg,2021,2021-r9,DRY,HAM,31,20.9790,4.0120,17.1045,21.1165
spielberg,2021,2021-r9,DRY,HAM,53,20.6630,4.6090,17.0155,21.6245
spielberg,2021,2021-r9,DRY,LAT,33,20.8300,3.9160,16.5935,20.5095
spielberg,2021,2021-r9,DRY,LEC,34,21.1350,3.0165,16.7420,19.7585
spielberg,2021,2021-r9,DRY,MAZ,27,21.9900,3.3950,17.9920,21.3870
spielberg,2021,2021-r9,DRY,MAZ,45,23.2630,3.2375,21.5620,24.7995
spielberg,2021,2021-r9,DRY,MSC,34,21.8140,2.3715,19.9265,22.2980
spielberg,2021,2021-r9,DRY,NOR,30,26.4470,3.6805,22.6660,26.3465
spielberg,2021,2021-r9,DRY,PER,32,21.7120,3.3270,16.3970,19.7240
spielberg,2021,2021-r9,DRY,RAI,37,21.8560,2.6690,17.2440,19.9130
spielberg,2021,2021-r9,DRY,RIC,29,21.1400,2.6600,16.3875,19.0475
spielberg,2021,2021-r9,DRY,RUS,30,21.6690,2.3205,17.3320,19.6525
spielberg,2021,2021-r9,DRY,SAI,48,21.4070,3.2380,17.2715,20.5095
spielberg,2021,2021-r9,DRY,STR,14,21.1520,3.3675,16.3270,19.6945
spielberg,2021,2021-r9,DRY,STR,46,21.2030,3.8565,18.2840,22.1405
spielberg,2021,2021-r9,DRY,TSU,12,21.1610,3.0435,16.2485,19.2920
spielberg,2021,2021-r9,DRY,TSU,51,26.5720,2.2710,24.1665,26.4375
spielberg,2021,2021-r9,DRY,VER,32,21.1550,3.8410,16.7025,20.5435
spielberg,2021,2021-r9,DRY,VER,60,21.3010,3.0010,17.0305,20.0315
spielberg,2021,2021-r9,DRY,VET,17,20.7100,3.8540,16.3920,20.2460
spielberg,2021,2021-r9,DRY,VET,49,20.5640,2.8425,15.8205,18.6630
spielberg,2022,2022-r11,DRY,ALB,11,22.2970,3.3270,17.8490,21.1760
spielberg,2022,2022-r11,DRY,ALO,27,21.5490,3.6120,16.7305,20.3425
spielberg,2022,2022-r11,DRY,BOT,6,24.5060,2.9145,20.7265,23.6410
spielberg,2022,2022-r11,DRY,GAS,12,22.6580,3.9595,19.3655,23.3250
spielberg,2022,2022-r11,DRY,GAS,40,27.6000,4.5930,24.4695,29.0625
spielberg,2022,2022-r11,DRY,HAM,28,23.0300,2.8420,20.4720,23.3140
spielberg,2022,2022-r11,DRY,HAM,51,22.2630,3.3620,19.5750,22.9370
spielberg,2022,2022-r11,DRY,LAT,12,21.7340,3.2890,17.4345,20.7235
spielberg,2022,2022-r11,DRY,LAT,35,21.2290,3.5120,16.5360,20.0480
spielberg,2022,2022-r11,DRY,LEC,26,21.4770,4.1595,17.4570,21.6165
spielberg,2022,2022-r11,DRY,LEC,49,21.3230,4.4780,17.4410,21.9190
spielberg,2022,2022-r11,DRY,MAG,15,22.1050,4.0350,17.9795,22.0145
spielberg,2022,2022-r11,DRY,MAG,41,21.9940,4.8065,17.5265,22.3330
spielberg,2022,2022-r11,DRY,MSC,16,22.1500,3.7625,18.3315,22.0940
spielberg,2022,2022-r11,DRY,MSC,43,22.9230,3.4640,19.2040,22.6680
spielberg,2022,2022-r11,DRY,NOR,14,22.7080,3.5890,18.4565,22.0455
spielberg,2022,2022-r11,DRY,NOR,43,27.3240,3.3060,23.5890,26.8950
spielberg,2022,2022-r11,DRY,OCO,16,21.7120,3.8240,17.5345,21.3585
spielberg,2022,2022-r11,DRY,OCO,44,22.1420,3.5020,18.8395,22.3415
spielberg,2022,2022-r11,DRY,RIC,12,21.3620,4.1105,17.1090,21.2195
spielberg,2022,2022-r11,DRY,RIC,44,21.8590,3.3090,17.6005,20.9095
spielberg,2022,2022-r11,DRY,RUS,11,38.2120,3.3460,34.4085,37.7545
spielberg,2022,2022-r11,DRY,SAI,27,21.2320,3.9820,17.3210,21.3030
spielberg,2022,2022-r11,DRY,STR,29,21.4290,4.3340,17.9735,22.3075
spielberg,2022,2022-r11,DRY,STR,48,21.9520,3.5840,19.0775,22.6615
